user_id,age,annual_income,country,duolingo_platform,duolingo_subscriber,duolingo_usage,employment_status,future_contact,gender,other_resources,primary_language_commitment,primary_language_review,primary_language_motivation,primary_language_motivation_followup,primary_language_proficiency,student,survey_complete,time_spent_seconds,duolingo_start_date,daily_goal,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform,cluster_id
35d01e8c72c911e9bd46dca9049399ef,18-34,"$26,000 - $75,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Other apps,Stories/novels/children's books,Movies/TV Shows",I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,1,471,4/9/22 9:16,50.0,10.0,False,False,68.0,42,898.0,1796.0,17,48,2
35d01f8f72c911e9952cdca9049399ef,55 - 74,"$0 - $10,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed part-time,No,Female,Other apps,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,I want to learn this language together with my family",Beginner,Not currently a student,1,333,10/21/19 5:42,30.0,31.0,False,True,196.0,86,379.0,317.0,203,949,0
35d0201172c911e9a711dca9049399ef,18-34,"$0 - $10,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed part-time,No,Female,"Other apps,Textbooks",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"Language learning is a hobby,Other (please specify)",Intermediate,Not currently a student,1,782,4/15/22 2:08,30.0,25.0,True,False,58.0,35,208.0,173.0,29,42,1
35d0209472c911e98091dca9049399ef,18-34,"$11,000 - $25,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,Yes,Female,,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,1,324,11/25/20 14:36,30.0,17.0,True,False,54.0,5,15.0,11.0,2,548,2
35d0211772c911e9bca4dca9049399ef,35 - 54,"$0 - $10,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,1,245,1/10/22 3:46,,21.0,True,False,37.0,74,117.0,111.0,17,137,2
35d0219772c911e988d0dca9049399ef,18-34,"$0 - $10,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,Yes,Female,"Other apps,Textbooks,Movies/TV Shows",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,I am studying abroad,Beginner,Not currently a student,1,445,4/13/22 11:03,,6.0,True,False,35.0,44,227.0,225.0,44,44,2
35d0221972c911e9823cdca9049399ef,18-34,"$0 - $10,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,Yes,Male,Online language class,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,"To connect with my personal heritage in this culture,Other (please specify)",Beginner,Full-time student,1,277,4/19/22 1:33,1.0,5.0,False,False,6.0,8,44.0,26.0,6,38,2
35d0229c72c911e9b4b6dca9049399ef,35 - 54,"$26,000 - $75,000",US,Android phone or tablet,"No, I have never paid for Duolingo Plus",Monthly,Employed full-time,Yes,Female,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"Language learning is a hobby,Other (please specify)",Intermediate,Not currently a student,1,416,1/8/21 6:54,,25.0,False,False,93.0,12,6.0,6.0,1,504,1
35d0232872c911e9af12dca9049399ef,18-34,"$0 - $10,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Unemployed,Yes,Female,"Textbooks,Speak with others (language events, conversation groups, meet-ups, etc.),In-person language class",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language",Beginner,Full-time student,1,311,8/8/21 2:01,,1.0,False,False,0.0,1,3.0,0.0,0,292,2
35d023ab72c911e98a87dca9049399ef,18-34,"$0 - $10,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Other apps,Textbooks,Stories/novels/children's books,Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.),In-person language class,Online language class",I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,I have an upcoming trip,Someday I would like to travel to a country that uses this language",Beginner,Full-time student,1,268,5/24/22 17:35,,6.0,False,False,8.0,4,49.0,40.0,4,3,2
35d0242b72c911e99c93dca9049399ef,55 - 74,"$0 - $10,000",DE,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Employed part-time,No,Male,"Speak with others (language events, conversation groups, meet-ups, etc.)",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to advance professionally or economically,Learning this language will be useful in my current job,Intermediate,Not currently a student,1,304,3/26/20 9:21,,29.0,True,False,86.0,17,123.0,113.0,5,792,1
35d024ae72c911e999e7dca9049399ef,35 - 54,"$26,000 - $75,000",GB,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Speak with others (language events, conversation groups, meet-ups, etc.)",I'm slightly committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language,Other (please specify)",Beginner,Not currently a student,1,908,12/22/17 14:43,10.0,27.0,False,False,65.0,80,136.0,128.0,64,1617,2
35d0253072c911e9bc49dca9049399ef,35 - 54,"$26,000 - $75,000",GB,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Unemployed,No,Female,"Textbooks,Online language class",I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time playing games,I want to spend less time watching or reading the news",Beginner,Not currently a student,1,420,11/9/21 9:33,30.0,50.0,True,False,83.0,35,92.0,87.0,2,199,2
35d025cf72c911e9bfe8dca9049399ef,35 - 54,"$26,000 - $75,000",GB,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,Yes,Male,"Textbooks,Movies/TV Shows",I'm slightly committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"Language learning is a hobby,Other (please specify)",Intermediate,Not currently a student,1,600,11/7/21 9:46,20.0,25.0,True,False,48.0,15,31.0,27.0,1,201,1
35d0265172c911e99d1ddca9049399ef,18-34,"$11,000 - $25,000",US,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,No,Female,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,Other (please specify),Beginner,Not currently a student,1,307,4/29/21 8:11,,17.0,True,False,58.0,38,189.0,185.0,36,393,2
35d026d472c911e9a72bdca9049399ef,35 - 54,"$11,000 - $25,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Less than once a month,Employed full-time,Yes,Male,"Speak with others (language events, conversation groups, meet-ups, etc.)",I'm not at all committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,Other (please specify),Beginner,Not currently a student,1,408,3/15/20 5:19,,2.0,False,False,1.0,1,,,0,803,2
35d0275e72c911e98f69dca9049399ef,55 - 74,"$0 - $10,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,No,Male,"Movies/TV Shows,In-person language class,Online language class",I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,I want to learn this language together with my family",Beginner,Not currently a student,1,504,8/24/21 9:56,20.0,28.0,False,False,108.0,62,129.0,120.0,6000,276,0
35d027e372c911e9966ddca9049399ef,18-34,"$11,000 - $25,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,Yes,Female,"Textbooks,Stories/novels/children's books,Movies/TV Shows",I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,"I am an immigrant,I am a refugee",Advanced,Not currently a student,1,428,10/12/19 10:29,10.0,31.0,True,False,96.0,3,35.0,34.0,2,958,2
35d0286372c911e98aa2dca9049399ef,35 - 54,"$26,000 - $75,000",GB,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Retired,Yes,Male,"Other apps,Other (please specify)",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Beginner,Not currently a student,1,648,10/14/19 7:50,50.0,32.0,False,False,184.0,90,382.0,359.0,187,956,2
35d028e672c911e996c4dca9049399ef,35 - 54,"$0 - $10,000",BR,Android phone or tablet,I don't know if I pay for Duolingo Plus,Weekly,Employed full-time,Yes,Female,Textbooks,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"I want to learn as many languages as I can,Language learning is a hobby,Other (please specify)",Beginner,Not currently a student,1,544,7/10/21 11:21,,18.0,True,False,52.0,9,23.0,23.0,1,321,2
35d0296872c911e98467dca9049399ef,35 - 54,"$0 - $10,000",BR,Android phone or tablet,I don't know if I pay for Duolingo Plus,Daily,Employed full-time,Yes,Male,,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am interested in a culture that speaks this language,To connect with my personal heritage in this culture,Intermediate,Not currently a student,1,255,7/28/20 11:07,,31.0,True,False,142.0,82,342.0,334.0,13,668,3
35d029eb72c911e9bd5ddca9049399ef,18-34,"$0 - $10,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,Yes,Female,,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,Other (please specify),Beginner,Not currently a student,1,214,4/29/22 12:29,,28.0,True,False,48.0,25,497.0,490.0,20,28,2
35d02a6b72c911e9ac57dca9049399ef,35 - 54,"$26,000 - $75,000",DE,Web browser,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,No,Male,Movies/TV Shows,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,,Intermediate,Not currently a student,1,266,7/19/19 12:48,,31.0,False,False,263.0,27,115.0,110.0,18,1043,1
35d02af872c911e9af31dca9049399ef,35 - 54,"$11,000 - $25,000",BR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,No,Male,Other apps,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,1,273,3/19/19 4:08,30.0,26.0,True,False,81.0,5,20.0,20.0,2,1165,2
35d02b7872c911e9a1d1dca9049399ef,55 - 74,"$26,000 - $75,000",US,Web browser,"No, I have never paid for Duolingo Plus",Daily,Retired,Yes,Male,"Other apps,Textbooks,Movies/TV Shows",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to learn some basics in the local language,I want to communicate with locals in a meaningful way,I want to show respect by speaking the local language,I have an upcoming trip,I am planning to move to a different country",Intermediate,Not currently a student,1,852,2/20/17 3:01,,38.0,False,False,123.0,95,359.0,341.0,65,1922,1
35d02bfa72c911e9bf6adca9049399ef,35 - 54,"$11,000 - $25,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Male,Other apps,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,"I am an immigrant,I am a refugee",Beginner,Not currently a student,1,904,10/12/19 18:08,,31.0,False,False,163.0,93,201.0,189.0,831,958,2
35d02c7d72c911e9b5abdca9049399ef,55 - 74,"$26,000 - $75,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,,Female,"Stories/novels/children's books,Movies/TV Shows,In-person language class",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Intermediate,Not currently a student,1,276,2/3/18 16:52,,36.0,True,True,109.0,69,279.0,267.0,32,1574,3
35d02d0072c911e99d81dca9049399ef,35 - 54,"$11,000 - $25,000",US,iPhone or iPad,I don't know if I pay for Duolingo Plus,Daily,Employed part-time,Yes,Male,Other apps,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language,To connect with my personal heritage in this culture",Intermediate,Not currently a student,1,423,3/13/21 6:25,30.0,31.0,False,False,100.0,3,1.0,0.0,0,440,1
35d02d8c72c911e9b1c2dca9049399ef,18-34,"$0 - $10,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",I don't use Duolingo,Unemployed,No,Male,"Textbooks,Speak with others (language events, conversation groups, meet-ups, etc.)",I'm extremely committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games",Advanced,Full-time student,1,513,5/6/21 22:16,,27.0,True,False,91.0,7,4.0,1.0,1,386,1
35d02e2372c911e9a8bbdca9049399ef,18-34,"$26,000 - $75,000",GB,iPhone or iPad,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,No,Male,"Other apps,Movies/TV Shows",I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,I am planning to move to a different country",Beginner,Not currently a student,1,270,9/25/21 13:38,20.0,39.0,False,False,142.0,81,173.0,159.0,125,244,2
35d02eae72c911e9a637dca9049399ef,55 - 74,"$76,000 - $150,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,Private tutor,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to better communicate with people in my community (neighbors, coworkers, etc.),I want to learn this language together with my family",Intermediate,Not currently a student,1,231,4/16/22 5:49,50.0,25.0,True,True,157.0,186,891.0,872.0,41,41,3
35d02f3072c911e999c5dca9049399ef,Under 18,"$26,000 - $75,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.),Private tutor",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to challenge myself,,Beginner,Not currently a student,1,548,12/4/21 14:47,20.0,2.0,False,False,1.0,2,4.0,4.0,1,174,2
35d02fb072c911e9afeddca9049399ef,35 - 54,"$0 - $10,000",US,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Unemployed,Yes,Female,"Stories/novels/children's books,Movies/TV Shows",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,I want to learn as many languages as I can,Intermediate,Not currently a student,1,347,2/17/17 19:26,,23.0,False,False,152.0,86,437.0,432.0,39,1925,1
35d0303372c911e99ad4dca9049399ef,18-34,"$76,000 - $150,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Speak with others (language events, conversation groups, meet-ups, etc.),Other (please specify)",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Advanced,Not currently a student,1,226,5/25/21 20:26,30.0,31.0,False,True,208.0,93,263.0,526.0,300,367,3
35d030b572c911e99f37dca9049399ef,18-34,"$0 - $10,000",CO,iPhone or iPad,"No, I have never paid for Duolingo Plus",Monthly,Unemployed,Yes,Male,,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,I want to spend less time watching or reading the news,Beginner,Full-time student,1,221,5/13/21 18:48,30.0,2.0,False,False,3.0,1,1.0,0.0,0,379,2
35d0313872c911e984addca9049399ef,35 - 54,"$0 - $10,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,Yes,Male,"Textbooks,In-person language class,Online language class",I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,"I am an immigrant,I am an expat",Beginner,Part-time student,1,378,1/2/22 3:28,,10.0,True,False,68.0,55,222.0,212.0,17,145,2
35d031ba72c911e9bedfdca9049399ef,18-34,"$0 - $10,000",US,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Textbooks,Other (please specify)",I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,I want to spend less time watching or reading the news,Beginner,Full-time student,1,382,1/28/21 9:55,,43.0,True,False,165.0,10,54.0,51.0,3,484,2
35d0323a72c911e9bc0ddca9049399ef,35 - 54,"$0 - $10,000",FR,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Male,"Textbooks,Stories/novels/children's books",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to improve relationships with some of the people in my life,"I want to better communicate with people in my community (neighbors, coworkers, etc.),I want to learn this language together with my family",Intermediate,Not currently a student,1,503,9/19/17 4:20,,-4.0,False,False,35.0,23,70.0,68.0,21,1711,1
35d032c072c911e9af1bdca9049399ef,35 - 54,"$26,000 - $75,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Male,Stories/novels/children's books,I'm slightly committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,,Beginner,Not currently a student,1,593,2/9/20 19:51,10.0,31.0,False,False,114.0,94,96.0,95.0,379,838,2
35d0334072c911e980f9dca9049399ef,55 - 74,"$151,000 or more",JP,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,Yes,Male,Textbooks,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,1,621,4/29/22 18:53,30.0,11.0,False,True,45.0,29,292.0,290.0,28,28,0
35d033c272c911e9a284dca9049399ef,18-34,"$76,000 - $150,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,,Male,,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,I am studying abroad,Intermediate,Not currently a student,1,159,1/12/20 18:57,20.0,31.0,False,False,180.0,95,200.0,182.0,859,866,1
35d0344272c911e99919dca9049399ef,18-34,"$26,000 - $75,000",MX,Web browser,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,I am an expat,Intermediate,Not currently a student,1,158,5/13/20 22:07,,64.0,False,False,189.0,68,158.0,138.0,5,744,1
35d034c772c911e98001dca9049399ef,18-34,"$26,000 - $75,000",MX,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to use my time more productively,"I want to spend less time on social media,I want to spend less time playing games,Other (please specify)",Intermediate,Not currently a student,1,274,2/5/17 7:44,,36.0,True,True,73.0,94,120.0,110.0,546,1937,3
35d0354772c911e9a8c9dca9049399ef,55 - 74,"$0 - $10,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Retired,,Female,In-person language class,I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I like to learn new languages,"It's been a lifelong goal to learn this language,I want to learn as many languages as I can,Language learning is a hobby",Beginner,Not currently a student,1,292,5/10/22 16:22,20.0,7.0,True,True,21.0,210,100.0,91.0,6,17,0
35d035d472c911e99505dca9049399ef,55 - 74,"$11,000 - $25,000",DE,Web browser,I don't know if I pay for Duolingo Plus,Daily,Retired,Yes,Male,Private tutor,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,1,807,5/7/22 20:06,,3.0,False,False,9.0,9,31.0,24.0,4,20,0
35d036eb72c911e9a571dca9049399ef,35 - 54,"$26,000 - $75,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,Yes,Female,"Movies/TV Shows,In-person language class",I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to connect with my heritage or identity,,Intermediate,Not currently a student,1,592,8/17/20 20:43,,31.0,True,True,180.0,95,98.0,96.0,645,648,1
35d0377872c911e9bf21dca9049399ef,35 - 54,"$26,000 - $75,000",US,iPhone or iPad,I don't know if I pay for Duolingo Plus,Weekly,Employed full-time,No,Female,"Other apps,Textbooks,Movies/TV Shows,In-person language class,Online language class",I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to keep my brain healthy,,Beginner,Not currently a student,1,513,12/10/21 5:15,10.0,10.0,False,False,57.0,2,2.0,2.0,0,168,2
35d037ee72c911e9bededca9049399ef,18-34,"$11,000 - $25,000",MX,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,Yes,Female,Stories/novels/children's books,I'm moderately committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am preparing for a trip,"I want to communicate with locals in a meaningful way,I have an upcoming trip",Beginner,Not currently a student,1,285,3/15/21 10:23,10.0,33.0,False,True,99.0,81,229.0,210.0,380,438,0
35d0387a72c911e9b5a0dca9049399ef,55 - 74,"$11,000 - $25,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Retired,Yes,Female,,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,1,365,8/22/20 7:17,10.0,17.0,False,False,54.0,49,177.0,137.0,17,643,0
35d0390072c911e99f78dca9049399ef,35 - 54,"$0 - $10,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,No,Female,"Textbooks,Movies/TV Shows",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Beginner,Not currently a student,1,539,9/29/21 15:29,,28.0,True,False,,50,143.0,127.0,5,240,2
35d0398072c911e99ad8dca9049399ef,18-34,"$0 - $10,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Less than once a month,Employed full-time,Yes,Female,"Other apps,Movies/TV Shows",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language,Other (please specify)",Beginner,Part-time student,1,288,8/31/20 11:01,20.0,12.0,True,False,33.0,1,,,0,634,2
35d03a0272c911e99f87dca9049399ef,35 - 54,"$26,000 - $75,000",FR,iPhone or iPad,"Yes, I currently pay for Duolingo Plus",Daily,Employed full-time,No,Male,Stories/novels/children's books,I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to keep my brain healthy,,Beginner,Not currently a student,1,187,10/18/21 17:30,20.0,61.0,True,True,152.0,90,206.0,194.0,179,221,0
35d03a8272c911e9a11cdca9049399ef,35 - 54,"$0 - $10,000",US,Android phone or tablet,"No, I have never paid for Duolingo Plus",Weekly,Employed full-time,Yes,Female,Textbooks,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to connect with my heritage or identity,,Beginner,Not currently a student,1,264,9/26/17 15:52,,-5.0,True,False,,16,33.0,18.0,2,1704,2
35d03b0772c911e99217dca9049399ef,35 - 54,"$76,000 - $150,000",FR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Monthly,Employed full-time,No,Male,Online language class,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to use my time more productively,"I want to spend less time watching or reading the news,Other (please specify)",Beginner,Not currently a student,1,102,4/8/22 7:40,,3.0,True,False,5.0,16,24.0,17.0,1,49,2
35d03b8772c911e9a9dbdca9049399ef,55 - 74,"$26,000 - $75,000",JP,Android phone or tablet,"Yes, I currently pay for Duolingo Plus",Daily,Retired,Yes,Female,Other (please specify),I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I am preparing for a trip,"I want to show respect by speaking the local language,Other (please specify),I have an upcoming trip,Other (please specify)",Intermediate,Not currently a student,1,324,2/28/17 15:24,,64.0,True,True,306.0,87,668.0,646.0,1167,1914,3
35d03c1472c911e98456dca9049399ef,35 - 54,"$26,000 - $75,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Monthly,Employed full-time,No,Male,,I'm slightly committed to learning this language.,I am using Duolingo to learn this language for the first time.,I am interested in a culture that speaks this language,"To better understand the ""pop culture"" in this language,Other (please specify)",Beginner,Not currently a student,1,318,8/25/17 11:08,20.0,17.0,False,False,30.0,10,16.0,14.0,1,1736,2
35d03c9772c911e9bd9adca9049399ef,35 - 54,"$11,000 - $25,000",DE,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed part-time,No,Female,,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I don't want to forget what I've previously learned,,Beginner,Not currently a student,1,258,4/26/22 17:31,10.0,2.0,False,False,9.0,31,89.0,84.0,24,31,2
35d03d9c72c911e9a455dca9049399ef,35 - 54,"$26,000 - $75,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Male,Other (please specify),I'm very committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,"I am an immigrant,I am an expat",Intermediate,Not currently a student,1,522,8/4/18 20:54,50.0,31.0,True,True,278.0,90,403.0,388.0,222,1392,1
35d03e1c72c911e9ae5adca9049399ef,18-34,"$11,000 - $25,000",US,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,"Textbooks,Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.),In-person language class,Online language class",I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I want to improve relationships with some of the people in my life,"I want to better communicate with my significant other or their family,I want to better communicate with my grandparents, grandchildren, or other relatives,I want to better communicate with people in my community (neighbors, coworkers, etc.),I want to learn this language together with my family",Intermediate,Not currently a student,1,861,1/10/21 5:04,10.0,27.0,True,False,78.0,93,105.0,90.0,462,502,1
35d03e9e72c911e997dddca9049399ef,18-34,"$0 - $10,000",BR,Android phone or tablet,"No, I have never paid for Duolingo Plus",Monthly,Unemployed,Yes,Female,"Other apps,Textbooks,Stories/novels/children's books,Movies/TV Shows,Speak with others (language events, conversation groups, meet-ups, etc.),Online language class",I'm moderately committed to learning this language.,I am using Duolingo to review a language I've studied before.,I need to be able to speak the local language where I live,I am an expat,Advanced,Part-time student,1,639,3/24/22 7:08,,29.0,True,False,,14,41.0,41.0,3,64,1
35d03f1e72c911e991a9dca9049399ef,35 - 54,"$26,000 - $75,000",FR,Web browser,"No, I have never paid for Duolingo Plus",Monthly,Employed full-time,Yes,Male,"Speak with others (language events, conversation groups, meet-ups, etc.)",I'm slightly committed to learning this language.,I am using Duolingo to review a language I've studied before.,I want to advance professionally or economically,"Learning this language will be useful in my current job,Learning this language will help me get a better job in the country where I live,Learning this language will help me find a job in a different country",Advanced,Not currently a student,1,134,11/18/19 16:44,,6.0,True,False,14.0,1,,,0,921,1
35d03fb572c911e9b127dca9049399ef,18-34,"$0 - $10,000",FR,iPhone or iPad,"No, I have never paid for Duolingo Plus",Daily,Employed full-time,Yes,Female,,I'm very committed to learning this language.,I am using Duolingo to learn this language for the first time.,I need to be able to speak the local language where I live,,Beginner,Full-time student,1,427,4/18/21 14:28,50.0,4.0,False,True,13.0,6,37.0,34.0,2,404,2
